id,name,street_number,street_address,city,state,country,postal_code,latitude,longitude,phone,geo,phone_alt,hours,alt_id,null,rating,keywords,google_maps_location,website,unknown
364,I & I Brewing,1,5135,Edsion Avenue,Chino,California,United States,33.99659,-117.692604,(909) 591-3915,78a7a6b6fa1563f77227ef342fce2813b0e660fb,+1 909-591-3915,"Monday: 1:00 â€“ 9:00 pm, Tuesday: 1:00 â€“ 9:00 pm, Wednesday: 1:00 â€“ 9:00 pm, Thursday: 1:00 â€“ 9:00 pm, Friday: 1:00 â€“ 9:00 pm, Saturday: 1:00 â€“ 9:00 pm, Sunday: Closed",ChIJYeQE-CrN3IAR4rRlTOdVUEc,,4.4,"food, point_of_interest, establishment",https://plus.google.com/101135721209368752578/about?hl=en-US,http://www.iandibrewing.com/,1
365,Aztec Brewing Company,300,2330,La Mirada Drive,Vista,California,United States,33.149677,-117.22995,(760) 598-7720,900bf4d6e24e6059f81d6a82c8273496fcf0ec39,+1 760-598-7720,"Monday: 3:00 â€“ 8:00 pm, Tuesday: 3:00 â€“ 8:00 pm, Wednesday: 3:00 â€“ 9:00 pm, Thursday: 3:00 â€“ 9:00 pm, Friday: 3:00 â€“ 9:00 pm, Saturday: 1:00 â€“ 9:00 pm, Sunday: 1:00 â€“ 7:00 pm",ChIJBwRTUPp03IARguJDI3vDW44,,4.4,"bar, point_of_interest, establishment",https://plus.google.com/111546404269259957261/about?hl=en-US,http://aztecbrewery.com/,1
366,Petaluma Hills Brewing Company,1333,North McDowell Boulevard,Petaluma,California,United States,94954,38.271996,-122.664001,(707) 766-4458,0afab74bad0e0b475f0832686c2537f2099e4e35,+1 707-766-4458,"Monday: 2:00 â€“ 9:00 pm, Tuesday: 2:00 â€“ 9:00 pm, Wednesday: 2:00 â€“ 9:00 pm, Thursday: 2:00 â€“ 9:00 pm, Friday: 2:00 â€“ 9:00 pm, Saturday: 2:00 â€“ 9:00 pm, Sunday: 2:00 â€“ 9:00 pm",ChIJ_b22T_q0hYAR_um-RIitnVM,,,"food, point_of_interest, establishment",https://plus.google.com/117969265805063075711/about?hl=en-US,http://www.petalumahills.com/,1
367,Roseville Brewing Company,501,Derek Place,Roseville,California,United States,95678,38.76683,-121.3004,(916) 783-2337,43e2c52e6dc0266c4b16227953382a97de4677de,+1 916-783-2337,"Monday: 5:00 â€“ 8:00 pm, Tuesday: 5:00 â€“ 8:00 pm, Wednesday: 5:00 â€“ 8:00 pm, Thursday: 5:00 â€“ 8:00 pm, Friday: 5:00 â€“ 8:00 pm, Saturday: 2:00 â€“ 6:00 pm, Sunday: Closed",ChIJxVGnnKUhm4ARISNAXwfHiOc,,4.6,"food, point_of_interest, establishment",https://plus.google.com/104243700919716094281/about?hl=en-US,http://www.rosevillebrewingcompany.com/,1
368,Abigaile,1301,Manhattan Avenue,Hermosa Beach,California,United States,90254,33.863197,-118.39949,(310) 798-8227,f29d1adf779973092c689d6694a1a4dc8a252a86,+1 310-798-8227,"Monday: 5:00 â€“ 10:00 pm, Tuesday: 5:00 â€“ 10:00 pm, Wednesday: 5:00 â€“ 10:00 pm, Thursday: 5:00 â€“ 10:00 pm, Friday: 5:00 â€“ 10:30 pm, Saturday: 10:00 am â€“ 2:00 pm, 5:00 â€“ 10:30 pm, Sunday: 10:00 am â€“ 2:00 pm, 5:00 â€“ 10:00 pm",ChIJjRlJz3izwoARdc40sEkuybo,,4.3,"restaurant, food, point_of_interest, establishment",https://plus.google.com/102473391034543953513/about?hl=en-US,http://abigailerestaurant.com/,1
369,Stumblefoot Brewing Co.,103,1784,La Costa Meadows Drive,San Marcos,California,United States,33.104828,-117.219231,(760) 566-3668,244bbf7cf3696962cb55cbdad5391eca04c56988,+1 760-566-3668,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 â€“ 8:00 pm, Thursday: 4:00 â€“ 8:00 pm, Friday: 3:00 â€“ 8:00 pm, Saturday: 2:00 â€“ 8:00 pm, Sunday: 1:00 â€“ 6:00 pm",ChIJf0XOldgK3IAR6BNSq5dOfhY,,4.6,"food, point_of_interest, establishment",https://plus.google.com/101992166932981061350/about?hl=en-US,http://www.stumblefoot.com/,1
370,Wet 'N Reckless Brewing,132,10054,Mesa Ridge Court,San Diego,California,United States,32.900597,-117.17601,(858) 480-9381,e3bf5e95ffebcae33143edb33242bbb4cc933c55,+1 858-480-9381,,ChIJTfS_XWAH3IARo8_04iZ3Oxo,,,"food, bar, point_of_interest, establishment",https://plus.google.com/103354084131487055990/about?hl=en-US,http://www.wetnreckless.com/,1
371,Haven Gastropub Brewery,42,South De Lacey Avenue,Pasadena,California,United States,91105,34.144974,-118.152,(714) 221-0680,fe9bd4bbfc64feaa799cc4e9f3ef83f3c50ae2d1,+1 714-221-0680,,ChIJIRo2InHDwoAR1urI5RoTAQA,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/109586622980827318589/about?hl=en-US,http://www.havengastropub.com/,1
372,Rough Draft Brewing Company,D,8830,Rehco Road,San Diego,California,United States,32.88364,-117.171768,(858) 453-7238,b4ecae20a649575d44eb898be507bd71d16eb0b1,+1 858-453-7238,"Monday: 2:00 â€“ 9:00 pm, Tuesday: 2:00 â€“ 9:00 pm, Wednesday: 2:00 â€“ 9:00 pm, Thursday: 2:00 â€“ 9:00 pm, Friday: 2:00 â€“ 9:00 pm, Saturday: 1:00 â€“ 8:00 pm, Sunday: 1:00 â€“ 5:00 pm",ChIJ4_r2Nqr424ARb0VwXYbYZ1s,,4.5,"food, bar, point_of_interest, establishment",https://plus.google.com/115741862569442162778/about?hl=en-US,http://www.roughdraftbrew.com/,1
373,The Brewing Lair,67007,California 70,Blairsden,California,United States,96103,39.784431,-120.614052,(530) 394-0940,d27a18ce26bc94a2ee7c2bcb6bb8af10caf2be3c,+1 530-394-0940,,ChIJT7UTa9BrnIARL6dlbOQTbgA,,4.9,"food, point_of_interest, establishment",https://plus.google.com/115979206799673105513/about?hl=en-US,http://www.thebrewinglair.com/,1
374,Nickel Beer Company,1485,Hollow Glen Road,Julian,California,United States,92036,33.076473,-116.590599,(760) 765-2337,35b4374907bf381b45bab8971fd5fb9158236b85,+1 760-765-2337,"Monday: 2:00 â€“ 7:30 pm, Tuesday: 2:00 am â€“ 6:00 pm, Wednesday: 2:00 â€“ 7:00 pm, Thursday: 2:00 â€“ 7:30 pm, Friday: 11:30 am â€“ 8:00 pm, Saturday: 11:30 am â€“ 8:00 pm, Sunday: 11:30 am â€“ 7:30 pm",ChIJfxCosmzQ24ARxExx7W-r3TQ,,4.6,"food, bar, point_of_interest, establishment",https://plus.google.com/107573781985958642579/about?hl=en-US,http://www.nickelbeerco.com/,1
375,White Labs,9495,Candida Street,San Diego,California,United States,92126,32.89576,-117.121468,(858) 693-3441,0ec2e093708c75e7bbd33a7dfadd989e8920f9e8,+1 858-693-3441,"Monday: 12:00 â€“ 8:00 pm, Tuesday: 12:00 â€“ 8:00 pm, Wednesday: 12:00 â€“ 8:00 pm, Thursday: 12:00 â€“ 8:00 pm, Friday: 12:00 â€“ 8:00 pm, Saturday: 12:00 â€“ 8:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJL9-2NbD424AR-zDUPGqNbl8,,4.8,establishment,https://plus.google.com/118002670082833976295/about?hl=en-US,http://www.whitelabs.com/,1
376,Stagnaro Bros.,59,Municipal Wharf,Santa Cruz,California,United States,95060,36.958244,-122.01783,(831) 423-2180,a9adce7284a42cbaaf89d705e6bbd2a778b8e3ec,+1 831-423-2180,"Monday: 11:00 am â€“ 9:00 pm, Tuesday: 11:00 am â€“ 9:00 pm, Wednesday: 11:00 am â€“ 9:00 pm, Thursday: 11:00 am â€“ 9:00 pm, Friday: 11:00 am â€“ 9:00 pm, Saturday: 11:00 am â€“ 9:00 pm, Sunday: 11:00 am â€“ 9:00 pm",ChIJOwKB_JpqjoARCclplNLzjvI,,3.5,"restaurant, food, point_of_interest, establishment",https://plus.google.com/106888707475728805587/about?hl=en-US,http://www.stagnarobros.com/,1
377,Bacchus Wine Shop by Quinton Jay,25,Hillcrest Boulevard,Millbrae,California,United States,94030,37.601593,-122.392159,(650) 697-9463,8ec13e918a299dc9da3e8b397ff63e9681d7c419,+1 650-697-9463,"Monday: 11:00 am â€“ 7:00 pm, Tuesday: 11:00 am â€“ 7:00 pm, Wednesday: 11:00 am â€“ 7:00 pm, Thursday: 11:00 am â€“ 7:00 pm, Friday: 11:00 am â€“ 7:00 pm, Saturday: 10:00 am â€“ 7:00 pm, Sunday: 10:00 am â€“ 6:00 pm",ChIJweik4qR3j4ARKZ2j1V4vPbQ,,,"liquor_store, food, store, point_of_interest, establishment",https://plus.google.com/109559896647481192468/about?hl=en-US,http://www.bacchusws.com/,1
378,Blackhawk Grille,3540,Blackhawk Plaza Circle,Danville,California,United States,94506,37.799881,-121.920021,(925) 736-4295,4c99cd200b5934fba9dba0c41d83789a909950ef,+1 925-736-4295,"Monday: 11:30 am â€“ 9:30 pm, Tuesday: 11:30 am â€“ 9:30 pm, Wednesday: 11:30 am â€“ 9:30 pm, Thursday: 11:30 am â€“ 9:30 pm, Friday: 11:30 am â€“ 10:30 pm, Saturday: 10:30 am â€“ 2:30 pm, Sunday: 10:30 am â€“ 2:30 pm",ChIJsYyoZzryj4ARMGAomU0AbRg,,3.9,"restaurant, food, point_of_interest, establishment",https://plus.google.com/106657213740280364391/about?hl=en-US,http://blackhawkgrille.com/,1
379,Chez Panisse,1517,Shattuck Avenue,Berkeley,California,United States,94709,37.879589,-122.268967,(510) 548-5525,19ad91fba2fbb647d5e6ee4d650fdfa4394ebe83,+1 510-548-5525,"Monday: 11:30 am â€“ 10:30 pm, Tuesday: 11:30 am â€“ 10:30 pm, Wednesday: 11:30 am â€“ 10:30 pm, Thursday: 11:30 am â€“ 10:30 pm, Friday: 11:30 am â€“ 11:30 pm, Saturday: 11:30 am â€“ 11:30 pm, Sunday: Closed",ChIJcYtcJaF-hYAR-VzrwZpQY0E,,4.4,"restaurant, cafe, bar, food, point_of_interest, establishment",https://plus.google.com/112827906633420060743/about?hl=en-US,http://www.chezpanisse.com/,1
380,Southpaw BBQ and Southern Cooking,2170,Mission Street,San Francisco,California,United States,94110,37.762314,-122.419693,(415) 934-9300,6741046418e16fe3f10f1d6fae3871f5ce57e206,+1 415-934-9300,"Monday: 5:00 â€“ 11:30 pm, Tuesday: Closed, Wednesday: 5:00 â€“ 11:30 pm, Thursday: 5:00 â€“ 11:30 pm, Friday: 5:00 â€“ 11:30 pm, Saturday: 3:00 â€“ 11:30 pm, Sunday: 3:00 â€“ 11:30 pm",ChIJ_zNftDx-j4AR_-YU627CYSk,,4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/100807791993398408800/about?hl=en-US,http://southpawbbqsf.com/,1
381,Altamont Beer Works,2402,Research Drive,Livermore,California,United States,94550,37.676289,-121.720139,(925) 443-2337,072ff9eaeb71d53003e02a90ef06a9bb96ec487d,+1 925-443-2337,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 â€“ 8:00 pm, Thursday: 4:00 â€“ 8:00 pm, Friday: 12:00 â€“ 7:30 pm, Saturday: 12:00 â€“ 7:30 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJhQ_1DADej4ARVzO220UJDuY,,4.6,"food, point_of_interest, establishment",https://plus.google.com/102388087658004709160/about?hl=en-US,http://altamontbeerworks.com/,1
382,Das Brew,44356,South Grimmer Boulevard,Fremont,California,United States,94538,37.502926,-121.954704,(510) 270-5345,d396275e44ae51513be65b7754c17426f9c7fa39,+1 510-270-5345,"Monday: 4:30 â€“ 9:00 pm, Tuesday: 4:30 â€“ 9:00 pm, Wednesday: 4:30 â€“ 9:00 pm, Thursday: 4:30 â€“ 9:00 pm, Friday: 4:30 â€“ 10:00 pm, Saturday: 2:00 â€“ 9:00 pm, Sunday: 2:00 â€“ 9:00 pm",ChIJqYNeNxvHj4AR4Kn4jYs7JbA,,4.9,"food, point_of_interest, establishment",https://plus.google.com/100211219278858380664/about?hl=en-US,http://www.dasbrewinc.com/,1
383,Schubros Brewery,12893,Alcosta Boulevard,San Ramon,California,United States,94583,37.777779,-121.962875,(925) 327-0700,a56271cc443539cdef8056aa2bcda8519fa3b90c,+1 925-327-0700,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 5:00 â€“ 9:00 pm, Friday: 5:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 6:00 pm, Sunday: Closed",ChIJAW8mlezyj4ARCThsnj0IvNk,,,"food, point_of_interest, establishment",https://plus.google.com/105890083389597422538/about?hl=en-US,http://www.schubrosbrewery.com,1
384,"Undertaker Brewing Company, Inc.",6402,Felder Drive,San Jose,California,United States,95123,37.228798,-121.807793,(650) 766-9755,8f0556ef3c34944a44186bcf01b952efd54e493b,+1 650-766-9755,,ChIJX6We1dQvjoARlZ6yX8UTfKs,,,"restaurant, food, point_of_interest, establishment",https://plus.google.com/104599747787932181294/about?hl=en-US,,1
385,Hillcrest Brewing Company,1458,University Avenue,San Diego,California,United States,92103,32.749046,-117.149872,(619) 269-4323,3ab8025d826647efe2e0c000f3b513c330dd657c,+1 619-269-4323,"Monday: 3:00 â€“ 11:00 pm, Tuesday: 3:00 â€“ 11:00 pm, Wednesday: 3:00 â€“ 11:00 pm, Thursday: 3:00 â€“ 11:00 pm, Friday: 3:00 â€“ 11:00 pm, Saturday: 12:00 â€“ 11:00 pm, Sunday: 9:00 am â€“ 11:00 pm",ChIJrT47AOhU2YAR0dhA68g9Frc,,4.2,"bar, food, point_of_interest, establishment",https://plus.google.com/108428963737039637966/about?hl=en-US,http://hillcrestbrewingcompany.com/,1
386,Claremont Craft Ales,204c,1420,North Claremont Boulevard,Claremont,California,United States,34.109344,-117.701797,(909) 625-5350,7854e009b616a72764887698fcc0a1081ced0259,+1 909-625-5350,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 â€“ 9:00 pm, Thursday: 4:00 â€“ 10:00 pm, Friday: 3:00 â€“ 10:00 pm, Saturday: 1:00 â€“ 10:00 pm, Sunday: 1:00 â€“ 7:00 pm",ChIJQ-87VKUxw4AR8ZX5j9Flpqg,,4.9,"food, bar, point_of_interest, establishment",https://plus.google.com/112453988906370886873/about?hl=en-US,http://www.claremontcraftales.com/,1
387,Chino Valley Brewery,1630,East Francis Street,Ontario,California,United States,91761,34.040398,-117.616539,(951) 291-7117,f5307deae295ef526600dbd0ff6959226188f9d2,+1 951-291-7117,,ChIJqcE7ous0w4ARhRiXJQtOB5Y,,,"food, point_of_interest, establishment",https://plus.google.com/104725688699990918025/about?hl=en-US,http://www.chinovalleybrewery.com/,1
388,Bravery Brewing Company,42705,8th Street West,Lancaster,California,United States,93534,34.659782,-118.145737,(661) 951-4677,41812a5683b4a9430a1b0abf358b9d943e35a8f7,+1 661-951-4677,"Monday: 4:00 â€“ 10:00 pm, Tuesday: 4:00 â€“ 10:00 pm, Wednesday: 4:00 â€“ 10:00 pm, Thursday: 4:00 â€“ 10:00 pm, Friday: 4:00 â€“ 11:00 pm, Saturday: 12:00 â€“ 11:00 pm, Sunday: 12:00 â€“ 7:00 pm",ChIJge2KjFlawoARKM0Hean69oQ,,4.7,"food, bar, point_of_interest, establishment",https://plus.google.com/114375752962688733313/about?hl=en-US,http://braverybrewing.com/,1
389,Black Dragon Brewery / Woodland Home Brew,175,West Main Street,Woodland,California,United States,95695,38.677242,-121.792458,(530) 666-5347,dc9a9ac026bf0fb2f94d1f15aedae4d229913eb2,+1 530-666-5347,"Monday: Closed, Tuesday: Closed, Wednesday: 11:00 am â€“ 7:00 pm, Thursday: 11:00 am â€“ 8:00 pm, Friday: 11:00 am â€“ 9:30 pm, Saturday: 10:30 am â€“ 9:00 pm, Sunday: 10:30 am â€“ 5:00 pm",ChIJ_yx6yY3QhIAR8JmGBFhAyQU,,,"store, bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/116796291768282799896/about?hl=en-US,http://www.blackdragonbrew.com/,1
390,Sons of Liberty Aleworks,1780,Town and Country Drive,Norco,California,United States,92860,33.92794,-117.559586,(951) 278-1760,003490250af25271365d82a7297db565481f5bf8,+1 951-278-1760,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 â€“ 9:00 pm, Thursday: 4:00 â€“ 9:00 pm, Friday: 4:00 â€“ 10:00 pm, Saturday: 2:00 â€“ 10:00 pm, Sunday: Closed",ChIJ5XW8i-fJ3IARMYnBRNJsqIs,,4.4,"liquor_store, store, bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/101542864402547489522/about?hl=en-US,http://www.solaleworks.com/,1
391,Ritual Brewing Co.,1315,Research Drive,Redlands,California,United States,92374,34.070908,-117.237167,(909) 478-7800,731eeee3d5564af7a8d1cd2113fe4586719fd1c2,+1 909-478-7800,"Monday: Closed, Tuesday: 2:00 â€“ 8:00 pm, Wednesday: 2:00 â€“ 8:00 pm, Thursday: 1:00 â€“ 9:00 pm, Friday: 1:00 â€“ 10:00 pm, Saturday: 1:00 â€“ 10:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJOcgsaAmr3IARwKiScESlHsg,,4.9,"food, point_of_interest, establishment",https://plus.google.com/112206345325914031862/about?hl=en-US,http://www.ritualbrewing.com/,1
392,ManRock Brewing Company,1750,El Camino Real,Grover Beach,California,United States,93433,35.129459,-120.608307,(805) 270-3089,c0f12c0986830a50932215ba9050039efcc9f91d,+1 805-270-3089,"Monday: 4:00 â€“ 10:00 pm, Tuesday: 4:00 â€“ 10:00 pm, Wednesday: 4:00 â€“ 10:00 pm, Thursday: 4:00 â€“ 10:00 pm, Friday: 3:00 pm â€“ 12:00 am, Saturday: 1:00 â€“ 10:00 pm, Sunday: 1:00 â€“ 8:00 pm",ChIJ90zWeLde7IAROznSCgvkPYo,,,"food, bar, point_of_interest, establishment",https://plus.google.com/112820968185174662005/about?hl=en-US,http://www.manrockbrewing.com/,1
393,101 North Brewing Company,1304,Scott Street,Petaluma,California,United States,94954,38.269958,-122.664955,(707) 778-8384,c6ebef8aa312a93da46efd85f41e68a374ec3745,+1 707-778-8384,"Monday: 9:00 am â€“ 5:00 pm, Tuesday: 9:00 am â€“ 5:00 pm, Wednesday: 9:00 am â€“ 5:00 pm, Thursday: 9:00 am â€“ 5:00 pm, Friday: 9:00 am â€“ 5:00 pm, Saturday: Closed, Sunday: Closed",ChIJvTJJfPm0hYAR4VJITEGY7MQ,,,"food, point_of_interest, establishment",https://plus.google.com/115581651614906702059/about?hl=en-US,http://101northbeer.com/,1
394,Prohibition Brewing Company,2004,East Vista Way,Vista,California,United States,92084,33.230484,-117.226654,(760) 295-3525,fa7d905c01da0e2bcbd941c77fc8fea35c7a176a,+1 760-295-3525,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 9:00 am â€“ 11:00 pm, Sunday: 9:00 am â€“ 10:00 pm",ChIJRdaBrvB23IARpbciwAa5BVk,,4.3,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/106877812746449999947/about?hl=en-US,http://prohibitionbrewingcompany.com/,1
395,Donkey Punch Brewing Co.,2351,West Lugonia Avenue,Redlands,California,United States,92374,34.069805,-117.235779,(909) 478-5005,7310b9f18ab32028fc88e4ca967ba692f31cfd3a,+1 909-478-5005,"Monday: Closed, Tuesday: Closed, Wednesday: 2:00 â€“ 8:30 pm, Thursday: 2:00 â€“ 8:30 pm, Friday: 12:00 â€“ 10:00 pm, Saturday: 12:00 â€“ 10:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJGf3qqQmr3IARF-uh8VfpfQY,,4.4,"food, point_of_interest, establishment",https://plus.google.com/117245756040239021748/about?hl=en-US,https://www.facebook.com/DonkeyPunchBrewery,1
396,Belching Beaver Brewery,A,980,Park Center Drive,Vista,California,United States,33.14502,-117.22879,(760) 599-5832,3bd763c3da012b97c57cc4bfe0740eb4e7385136,+1 760-599-5832,"Monday: 4:30 â€“ 8:00 pm, Tuesday: Closed, Wednesday: 4:00 â€“ 8:00 pm, Thursday: 4:00 â€“ 9:00 pm, Friday: 3:00 â€“ 9:00 pm, Saturday: 1:00 â€“ 9:00 pm, Sunday: 1:00 â€“ 7:00 pm",ChIJpT4z9-R03IARDmXcZowfhqs,,4.7,"food, point_of_interest, establishment",https://plus.google.com/113311950157690659826/about?hl=en-US,http://www.belchingbeaver.com/,1
397,Indian Joe Brewing,2379,La Mirada Drive,Vista,California,United States,92081,33.152298,-117.227844,(760) 295-3945,4e86861d61a121aa2e6ffc789de2b8d4706a2f20,+1 760-295-3945,,ChIJ0whG5_t03IARrdPPkUL13RE,,4.4,"bar, point_of_interest, establishment",https://plus.google.com/116376520532581732306/about?hl=en-US,http://www.indianjoebrewing.com/,1
398,Thorn St. Brewery,3176,Thorn Street,San Diego,California,United States,92104,32.73941,-117.125504,(619) 501-2739,b659564ae570b659d39b84d440e91dacf09e4fe0,+1 619-501-2739,"Monday: 4:00 â€“ 10:00 pm, Tuesday: 4:00 â€“ 10:00 pm, Wednesday: 4:00 â€“ 10:00 pm, Thursday: 4:00 â€“ 10:00 pm, Friday: 2:00 â€“ 11:00 pm, Saturday: 12:00 â€“ 11:00 pm, Sunday: 10:00 am â€“ 9:00 pm",ChIJi1ja8WFU2YAR1ar-oGzkGKw,,4.8,"food, bar, point_of_interest, establishment",https://plus.google.com/105703794218342628348/about?hl=en-US,http://www.thornstreetbrew.com/,1
399,Burgers and Brew,1409,R Street,Sacramento,California,United States,95811,38.570118,-121.491379,(916) 442-0900,cb98b96f67e6d3725182f0166d2356075cf66b86,+1 916-442-0900,"Monday: 11:00 am â€“ 12:00 am, Tuesday: 11:00 am â€“ 12:00 am, Wednesday: 11:00 am â€“ 12:00 am, Thursday: 11:00 am â€“ 3:00 am, Friday: 11:00 am â€“ 3:00 am, Saturday: 11:00 am â€“ 3:00 am, Sunday: 11:00 am â€“ 12:00 am",ChIJYZq7Yd_QmoARKZtLfKrRGmw,,4.3,"liquor_store, store, bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/111834888274107059025/about?hl=en-US,http://burgersbrew.com/,1
400,Arcana Brewing Company,5621,Palmer Way,Carlsbad,California,United States,92010,33.140247,-117.273872,(909) 529-2337,cc4728635f68f4809ad698a53934b85f777f25fb,+1 909-529-2337,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 3:00 â€“ 7:00 pm, Friday: 3:00 â€“ 9:00 pm, Saturday: 1:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJTyoGjHtz3IARyA-6RnxbViw,,4.5,"food, point_of_interest, establishment",https://plus.google.com/102392919858905817162/about?hl=en-US,http://www.arcanabrewing.com/,1
401,Helm's Brewing Co,5640,Kearny Mesa Road,San Diego,California,United States,92111,32.837193,-117.138931,(858) 384-2772,2231b1ceb62abd7ff184b9c0355487ccea6a7427,+1 858-384-2772,"Monday: Closed, Tuesday: Closed, Wednesday: 12:00 â€“ 8:00 pm, Thursday: 12:00 â€“ 8:00 pm, Friday: 12:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 7:00 pm",ChIJPx-NnaX_24ARxgEMcVsZl94,,4.6,"food, point_of_interest, establishment",https://plus.google.com/116243641396585054046/about?hl=en-US,http://www.helmsbrewingco.com/,1
402,Riley's Brewing Co.,28777,Avenue 15 1/2,Madera,California,United States,93638,36.974594,-120.022346,(559) 673-8021,314876dd3252fb092131b01405bb4b896ad7a21c,+1 559-673-8021,"Monday: 12:00 â€“ 6:00 pm, Tuesday: 12:00 â€“ 6:00 pm, Wednesday: 12:00 â€“ 6:00 pm, Thursday: 12:00 â€“ 6:00 pm, Friday: 12:00 â€“ 6:00 pm, Saturday: 12:00 â€“ 6:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJhxIq6VIMlIAR7IZwU-ctLD4,,,"food, point_of_interest, establishment",https://plus.google.com/108736102198685665838/about?hl=en-US,http://www.rileysbrewing.us/,1
403,Relentless Brewing Company,F,42030,Avenida Alvarado,Temecula,California,United States,33.51252,-117.168236,(310) 701-2654,5c290d4c7cb45cc1bd1093c8e789390d86375416,+1 310-701-2654,,ChIJZcnE1ih-24AR0Mt1Vy-Cmcw,,,"food, point_of_interest, establishment",https://plus.google.com/117433183558650968484/about?hl=en-US,https://www.facebook.com/relentlessbrewing,1
404,Creek Monkey Tap House,611,Escobar Street,Martinez,California,United States,94553,38.017769,-122.137741,(925) 228-8787,7acdb5ba678b88da952f5c02697c41428205b56d,+1 925-228-8787,"Monday: 11:00 am â€“ 9:00 pm, Tuesday: 11:00 am â€“ 9:00 pm, Wednesday: 11:00 am â€“ 9:00 pm, Thursday: 11:00 am â€“ 9:00 pm, Friday: 11:00 am â€“ 10:00 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: 12:00 â€“ 9:00 pm",ChIJSTq4VIRvhYARhAO7uItLy_8,,4.4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/108883054669265182204/about?hl=en-US,http://www.creekmonkey.com/,1
405,Old Redwood Brewing Company,9000,Windsor Road,Windsor,California,United States,95492,38.547474,-122.816551,(707) 657-7624,2f4539f752a628adc6d94d357ac75c45d187746c,+1 707-657-7624,"Monday: 1:00 â€“ 8:00 pm, Tuesday: Closed, Wednesday: Closed, Thursday: 1:00 â€“ 8:00 pm, Friday: 1:00 â€“ 8:00 pm, Saturday: 12:00 â€“ 8:00 pm, Sunday: 12:00 â€“ 8:00 pm",ChIJP5cn1OQ9hIARuo24oeIFl0c,,,"food, point_of_interest, establishment",https://plus.google.com/117031671422486942076/about?hl=en-US,http://www.oldredwoodbrewing.com/,1
406,Molly Pitcher Brewing Company,El Camino Real,Atascadero,California,United States,93422,,35.487568,-120.667671,(805) 460-6454,b32173350efdb7608b847d41da89e412c7f26b9c,+1 805-460-6454,,ChIJ1ZG67YDC7IARquJlT5qsh3k,,,"food, point_of_interest, establishment",https://plus.google.com/104036614552083010649/about?hl=en-US,http://www.mollypitcher.net/,1
407,Downtown Brewing Company,1108,Pine Street,Paso Robles,California,United States,93446,35.625957,-120.688423,(805) 237-8444,0fbea751398740f1500298307a5e061454aa93ba,+1 805-237-8444,"Monday: 11:30 am â€“ 2:00 am, Tuesday: 11:30 am â€“ 2:00 am, Wednesday: 11:30 am â€“ 2:00 am, Thursday: 11:30 am â€“ 2:00 am, Friday: 11:30 am â€“ 2:00 am, Saturday: 11:30 am â€“ 2:00 am, Sunday: 11:30 am â€“ 2:00 am",ChIJr-wcA2jF7IARZvj19AIOQ6o,,3.3,"bar, food, night_club, point_of_interest, establishment",https://plus.google.com/111088900064850029246/about?hl=en-US,http://www.downtownbrew.com/,1
408,BarrelHouse Brewing Co. - Brewery and Beer Gardens,3055,Limestone Way,Paso Robles,California,United States,93446,35.576157,-120.690842,(805) 296-1128,0728b6f7f49c984bee845c4c9ccc158b295e15a9,+1 805-296-1128,"Monday: 2:00 â€“ 8:00 pm, Tuesday: 2:00 â€“ 8:00 pm, Wednesday: 2:00 â€“ 8:00 pm, Thursday: 2:00 â€“ 8:00 pm, Friday: 11:00 am â€“ 9:00 pm, Saturday: 11:00 am â€“ 9:00 pm, Sunday: 11:00 am â€“ 8:00 pm",ChIJO6tPlr_E7IARmyzyZM8GCWU,,4.6,"food, point_of_interest, establishment",https://plus.google.com/107626218709561546592/about?hl=en-US,http://www.barrelhousebrewing.com/,1
